GEOID,pop,pop65,income
060376514012,1138,144,101186.0
060376514021,1049,57,86324.0
060376514022,1956,275,170300.0
060376514023,1768,726,106053.0
060376514024,678,36,
060376700011,2015,307,108929.0
060376700012,1464,437,87143.0
060376700021,857,233,
060376700022,2402,366,75195.0
060376700031,724,194,120365.0
060376700032,2088,213,165168.0
060376700033,1834,508,108681.0
060376700034,1362,254,81332.0
060376701011,3061,466,93000.0
060376701012,602,204,
060376701021,2843,288,96202.0
060376701022,1157,214,94663.0
060376702011,1876,469,250001.0
060376702012,1771,539,152656.0
060376702021,2559,512,234750.0
060376703241,1412,216,144512.0
060376703242,1341,409,210132.0
060376703243,985,479,250001.0
060376703244,1747,316,222557.0
060376703261,1103,432,250001.0
060376703262,1600,503,250001.0
060376703263,534,116,
060376703281,635,249,189583.0
060376703282,1266,342,250001.0
060376703283,2424,529,213750.0
060376704051,1577,676,147321.0
060376704052,1134,300,
060376704061,1712,494,217917.0
060376704071,2837,297,119459.0
060376704072,1766,270,176979.0
060376704073,1246,698,190342.0
060376704131,2040,447,220711.0
060376704132,2774,486,166250.0
060376704161,2002,463,179375.0
060376704162,2099,590,152390.0
060376704171,2780,773,163088.0
060376704181,2050,382,227969.0
060376704182,2388,585,186970.0
060376705001,1511,491,250001.0
060376706031,1856,669,199000.0
060376706041,2525,775,186368.0
060376706042,2030,503,147679.0
060376706043,398,158,250001.0
060376707011,2544,646,146875.0
060376707012,1901,569,166776.0
060376707013,1405,309,221421.0
060376707014,636,51,114408.0
060376707021,1328,197,
060376707022,1138,343,250001.0
060376707023,865,266,
060376707024,1061,397,103194.0
060376707025,1499,464,247083.0
060377001011,1468,151,95000.0
060377001012,1278,128,111216.0
060377001013,887,224,106250.0
060377001014,1193,250,64269.0
060377001015,710,135,
060377001021,1109,176,
060377001022,1978,390,86250.0
060377001023,1418,286,44772.0
060377002001,753,162,92734.0
060377002002,1205,21,106358.0
060377002003,1735,291,117699.0
060377002004,974,107,72045.0
060377002005,733,48,106613.0
060377002006,1294,76,38510.0
060377003001,1117,84,137016.0
060377003002,1209,108,74475.0
060377003003,1426,245,106411.0
060377003004,1789,428,
060377004001,1771,375,86220.0
060377004002,509,13,
060377004003,1782,337,103075.0
060377004004,424,169,150955.0
060377005011,1569,389,169125.0
060377005012,1212,145,83281.0
060377005013,1409,384,90588.0
060377005021,1398,197,129198.0
060377005022,1991,192,67566.0
060377005023,749,163,114022.0
060377006001,1280,329,250001.0
060377006002,842,238,227457.0
060377006003,635,227,250001.0
060377006004,1537,345,220469.0
060377006005,823,221,
060377007001,1182,276,250001.0
060377007002,759,299,228355.0
060377007003,1180,366,229464.0
060377008011,998,348,79676.0
060377008012,1706,429,102311.0
060377008013,701,452,28381.0
060377008014,667,142,130689.0
060377008021,1494,411,205208.0
060377008022,1220,394,92083.0
060377008023,1301,216,115541.0
060377009011,757,136,111250.0
060377009012,405,59,
060377009013,1200,220,77344.0
060377009014,1710,225,121667.0
060377009021,1956,568,
060377009022,1608,159,85265.0
060377009023,1732,263,95599.0
060377009024,1187,262,117654.0
060377010001,483,119,137766.0
060377010002,884,260,
060377010003,823,212,
060377010004,1604,416,153869.0
060377010005,1281,359,151109.0
060377012011,671,182,
060377012012,776,177,124476.0
060377012013,846,190,220893.0
060377012014,812,305,250001.0
060377012015,594,238,176250.0
060377012021,1380,300,156607.0
060377012022,1934,332,128125.0
060377013021,1723,261,124766.0
060377013022,1429,181,136154.0
060377013023,1493,373,80345.0
060377013041,2002,424,250001.0
060377013042,1585,415,112734.0
060377013043,1926,368,119940.0
060377013044,417,148,250001.0
060377014021,1301,218,202979.0
060377014022,2754,485,81486.0
060377014023,2131,256,74167.0
060377014024,1185,388,81002.0
060377015011,1580,374,180000.0
060377015012,1109,174,109135.0
060377015013,2153,437,124688.0
060377015021,1150,365,84130.0
060377015022,1505,305,94396.0
060377015023,1133,146,135893.0
060377016011,464,122,
060377016012,1846,286,220214.0
060377016013,730,216,245417.0
060377016014,1072,191,205417.0
060377016021,1562,226,160655.0
060377016022,1598,352,75278.0
060377016023,1347,155,212560.0
060377017011,405,209,
060377017012,1330,245,72344.0
060377017013,1568,176,93060.0
060377017021,959,119,187875.0
060377017022,1078,125,60865.0
060377017023,1065,285,63780.0
060377018011,627,64,175000.0
060377018012,965,246,
060377018013,2388,306,84573.0
060377018014,1991,566,63000.0
060377018021,2314,564,70625.0
060377018022,1001,170,139861.0
060377018023,798,106,79792.0
060377018024,935,124,115395.0
060377019021,2985,355,122190.0
060377019022,944,51,142159.0
060377019023,1555,227,48385.0
060377020021,1389,392,101337.0
060377020022,1664,367,121417.0
060377020023,1417,258,
060377020024,1567,155,79044.0
060377021021,920,420,65156.0
060377021022,490,100,150167.0
060377021023,751,154,
060377021024,1344,150,153487.0
060377021025,450,119,126339.0
060377021026,427,51,108654.0
060377021027,1259,229,105579.0
060377022011,778,101,
060377022012,456,171,177708.0
060377022013,612,139,158523.0
060377022014,1087,134,121520.0
060377022015,1063,207,
060377022021,915,243,108783.0
060377022022,905,251,139028.0
060377022023,579,85,250001.0
060377022024,682,127,125865.0
060377022025,856,81,120568.0
060377023001,1302,71,
060377023002,1237,244,117977.0
060377023003,1025,130,150797.0
060377023004,1019,211,
060377023005,2218,486,134291.0
060377024001,1357,149,243237.0
060377024002,706,143,170948.0
060377024003,864,75,87708.0
060377024004,994,181,192969.0
060377024005,837,36,136250.0
060377025011,940,107,220469.0
060377025012,690,195,
060377025013,638,124,
060377025014,1579,315,183462.0
060377025015,880,63,153658.0
060377025021,1324,267,227569.0
060377025022,1004,323,108199.0
060377025023,1952,409,97946.0
060377026001,598,138,145344.0
060377026002,821,324,125391.0
060377026003,592,121,85488.0
060377026004,1549,266,201250.0
060377026005,777,131,250001.0
060377026006,1716,562,92091.0
060377027001,885,190,183125.0
060377027002,830,119,213854.0
060377027003,648,168,126362.0
060377027004,986,104,170417.0
060377028011,2571,314,120034.0
060377028012,1457,124,99375.0
060377028013,1536,461,91250.0
060377028021,964,153,105231.0
060377028022,1302,195,144531.0
060377028031,775,12,126799.0
060377028032,1236,219,189331.0
060377028033,930,157,
060377029001,2174,111,140556.0
060377029002,2293,170,107438.0
060377029003,3121,45,144412.0
060377029004,1256,218,156510.0
060377030021,744,97,91563.0
060377030022,2125,453,174412.0
060377030023,3094,792,127083.0
060377030024,1471,303,139932.0
060377030031,2533,224,88376.0
060377030032,1561,249,125750.0
060377030033,552,225,
060377030034,1409,269,
060377031001,731,346,208553.0
060377031002,1098,596,
060377031003,1026,188,237602.0
060377031004,1300,228,128710.0
060377031005,709,139,119327.0
060377031006,1205,250,59102.0
060377032001,1507,230,62344.0
060377032002,1086,29,124170.0
060377032003,450,94,159667.0
060377032004,429,148,72177.0
060377032005,1286,320,153125.0
060377032006,917,243,76518.0
060378001011,3761,692,159143.0
060378001012,1954,466,244821.0
060378001031,3114,506,141099.0
060378001032,568,225,123050.0
060378001041,3921,765,144309.0
060378002021,1373,181,134607.0
060378002022,1452,500,249474.0
060378002023,3118,461,248079.0
060378002041,2313,433,216392.0
060378002042,1849,639,106563.0
060378002051,2392,212,83964.0
060378002052,1611,227,127821.0
060378002061,2079,351,250001.0
060378002062,1511,289,250001.0
060378003241,1279,329,108370.0
060378003242,1801,300,206000.0
060378003243,1865,304,234417.0
060378003244,1476,251,96875.0
060378003251,1994,200,127813.0
060378003252,1709,671,221204.0
060378003281,1267,130,250001.0
060378003331,2188,373,112120.0
060378003341,540,312,190040.0
060378003342,1776,214,163095.0
060378003343,1186,268,234500.0
060378003351,909,403,132393.0
060378003352,1883,637,182697.0
060378003353,706,183,67232.0
060378003354,798,151,200745.0
060378003361,2553,428,177264.0
060378003362,1394,152,250001.0
060378003371,1303,62,
060378003372,2116,338,110898.0
060378003381,1014,156,158846.0
060378003382,1307,216,250001.0
060378003383,1520,260,248036.0
060378003384,1688,394,185263.0
060378003385,882,176,211719.0
060378004061,1160,224,210833.0
060378004062,788,275,218036.0
060378004101,3647,324,161875.0
060378004111,1760,376,250001.0
060378004112,715,203,126250.0
060378004121,1052,288,223682.0
060378004122,2636,617,156250.0
060378005041,2024,685,202763.0
060378005061,1254,370,182083.0
060378005062,284,125,189545.0
060378005063,1499,467,250001.0
060379001021,633,171,44946.0
060379001031,2044,359,49866.0
060379001032,2690,325,65910.0
060379001033,1847,188,61882.0
060379001041,2441,231,65417.0
060379001042,2366,225,59161.0
060379001043,2103,106,60625.0
060379003011,4678,342,82165.0
060379005011,2169,210,72969.0
060379005012,3781,555,91419.0
060379005013,2013,363,57852.0
060379005041,1707,46,56806.0
060379005042,2542,513,64688.0
060379005043,2343,229,105017.0
060379005051,2420,256,83243.0
060379005052,1984,309,80130.0
060379005061,2484,306,78780.0
060379005062,2588,200,81583.0
060379005081,1690,153,89350.0
060379005082,2026,184,101786.0
060379005091,2566,190,69022.0
060379005092,1282,45,58482.0
060379005093,679,41,
060379005101,2050,273,62321.0
060379005102,1268,189,46534.0
060379005103,725,60,
060379006021,2738,270,54123.0
060379006022,2711,194,53077.0
060379006061,3220,330,59875.0
060379006062,1456,86,46680.0
060379006071,1884,144,76667.0
060379006072,3069,335,72029.0
060379006081,2401,241,76613.0
060379006082,1529,260,75396.0
060379006091,1353,73,44135.0
060379006092,2182,219,109306.0
060379006093,1628,180,23750.0
060379006101,1369,489,28305.0
060379006102,1944,131,42083.0
060379006111,1962,65,62019.0
060379006112,2473,85,101848.0
060379007011,1544,112,48145.0
060379007012,823,141,51118.0
060379007013,1438,249,95820.0
060379007014,1039,155,58314.0
060379007031,1990,284,67438.0
060379007032,850,216,73393.0
060379007033,2332,475,55772.0
060379007041,2241,99,74046.0
060379007042,1154,86,47192.0
060379007051,1083,349,96189.0
060379007052,2127,409,37324.0
060379007053,801,15,
060379008041,2084,144,44468.0
060379008042,1474,172,60682.0
060379008051,1268,195,104183.0
060379008052,2731,510,87589.0
060379008053,1957,466,101429.0
060379008061,2628,223,45665.0
060379008062,1714,751,20747.0
060379008071,1861,268,103005.0
060379008072,2336,223,72484.0
060379008081,2294,193,55250.0
060379008082,2753,132,69667.0
060379009011,2183,90,41539.0
060379009012,1069,101,113017.0
060379009021,1102,162,79750.0
060379009022,286,214,43750.0
060379010031,3394,137,
060379010071,1280,214,67387.0
060379010072,824,148,118750.0
060379010081,1805,219,102844.0
060379010082,1463,75,77308.0
060379010091,3186,427,104464.0
060379010092,1297,8,54293.0
060379010093,1391,338,103833.0
060379010101,1047,110,111827.0
060379010102,1510,338,40336.0
060379010103,1670,34,59293.0
060379010104,1275,113,103929.0
060379010111,2347,446,117321.0
060379010112,1700,694,80921.0
060379010113,812,92,84974.0
060379010121,1277,44,192750.0
060379010122,5088,304,127180.0
060379010131,1381,352,146250.0
060379010132,1997,146,109271.0
060379010141,1752,362,101364.0
060379010142,3302,259,122333.0
060379011011,2421,393,109315.0
060379011012,3268,431,97250.0
060379011021,1421,241,78841.0
060379011022,1620,259,91972.0
060379011023,2371,370,113750.0
060379012091,951,236,68333.0
060379012101,1637,296,104000.0
060379012141,3017,293,108479.0
060379012142,1910,292,157361.0
060379012151,1692,150,79354.0
060379012152,1904,752,42639.0
060379012161,2602,310,113833.0
060379012171,1536,402,129659.0
060379012181,2404,440,160921.0
060379013001,1862,243,63333.0
060379100021,3194,376,79647.0
060379100022,2203,324,56927.0
060379100023,1800,147,100774.0
060379102101,3921,329,144050.0
060379102102,1130,10,119792.0
060379102103,2115,354,128164.0
060379102111,1751,305,201979.0
060379102121,1770,424,142920.0
060379102122,1552,233,65667.0
060379102131,1464,198,142237.0
060379102141,1380,133,105603.0
060379102142,1667,163,142125.0
060379102143,2546,227,108625.0
060379102151,820,77,133090.0
060379102152,3516,112,139659.0
060379102153,2607,495,60833.0
060379102161,1255,108,103934.0
060379102162,3909,269,113654.0
060379102171,2349,178,141607.0
060379102172,3329,249,118264.0
060379102181,1989,290,105809.0
060379102182,1358,258,45875.0
060379102183,916,202,77344.0
060379103011,1230,253,93404.0
060379103012,3183,562,121029.0
060379103021,866,172,141042.0
060379103022,998,276,56786.0
060379103023,2470,380,148674.0
060379103024,2062,458,69511.0
060379104011,97,0,
060379104012,3936,600,95139.0
060379104013,1962,236,86222.0
060379104041,1090,80,73750.0
060379104042,3315,296,57533.0
060379104051,2273,6,54674.0
060379104052,1699,161,59145.0
060379104053,1879,119,32279.0
060379105011,1237,242,32931.0
060379105012,2669,124,41685.0
060379105013,1813,100,33548.0
060379105021,1712,233,54423.0
060379105022,2589,190,35200.0
060379105041,1536,101,72139.0
060379105042,2010,245,73438.0
060379105043,486,142,33885.0
060379105051,1206,124,74080.0
060379105052,1966,219,62813.0
060379106011,1600,90,80806.0
060379106012,2546,88,65921.0
060379106013,2349,375,93156.0
060379106021,2387,302,59129.0
060379106022,2283,262,43750.0
060379106051,2732,287,77159.0
060379106052,2381,286,42448.0
060379106061,2235,321,78125.0
060379106062,1004,59,81136.0
060379106071,2130,126,76912.0
060379106072,2095,322,55694.0
060379106081,2730,519,64613.0
060379106082,1293,169,90110.0
060379107061,3393,368,116364.0
060379107062,3431,290,101136.0
060379107071,868,120,60813.0
060379107072,4324,491,81411.0
060379107091,1712,385,100781.0
060379107121,3251,494,98977.0
060379107131,2017,228,72500.0
060379107132,1911,246,96439.0
060379107133,3229,279,81351.0
060379107141,2494,172,79861.0
060379107142,1558,56,72188.0
060379107151,2762,323,108333.0
060379107152,1854,142,58542.0
060379107153,2390,160,88929.0
060379107161,3501,317,88750.0
060379107162,2776,221,93861.0
060379107171,2277,219,87969.0
060379107181,3385,374,112826.0
060379107182,422,30,96786.0
060379107183,1729,131,87975.0
060379107191,1263,27,
060379107192,3283,234,97276.0
060379107201,3378,557,48125.0
060379107202,1942,351,96944.0
060379107211,3065,145,40048.0
060379107212,758,71,96563.0
060379108041,3060,619,140726.0
060379108071,2887,481,119327.0
060379108072,3067,369,160500.0
060379108081,2473,407,104507.0
060379108082,1445,260,124018.0
060379108091,2297,514,167083.0
060379108101,2849,350,155139.0
060379108141,1846,482,129107.0
060379108142,1262,364,118846.0
060379108151,2249,265,123454.0
060379108152,2377,605,90563.0
060379108153,526,98,65625.0
060379110011,1004,264,80272.0
060379110012,772,235,
060379110013,1770,583,88750.0
060379111001,3767,257,59259.0
060379111002,1774,124,66563.0
060379111003,1790,310,66250.0
060379200131,1562,423,79188.0
060379200132,2686,553,134028.0
060379200133,3622,276,145893.0
060379200151,2922,456,177909.0
060379200152,3461,222,228583.0
060379200161,1323,154,107083.0
060379200162,3681,520,179286.0
060379200171,1393,185,170506.0
060379200172,1458,181,135927.0
060379200173,1410,140,139375.0
060379200181,1023,123,132917.0
060379200182,1035,155,162500.0
060379200201,1677,209,86389.0
060379200202,2684,718,143324.0
060379200203,1632,216,94743.0
060379200281,2781,325,168315.0
060379200282,1425,30,134261.0
060379200283,4534,247,121797.0
060379200291,1564,455,124531.0
060379200292,1346,285,64778.0
060379200293,831,26,112795.0
060379200301,1001,62,130579.0
060379200302,1700,109,107450.0
060379200303,3053,412,145737.0
060379200311,812,91,72500.0
060379200312,2661,1065,70455.0
060379200313,720,529,29776.0
060379200314,1924,248,110639.0
060379200341,3250,284,165457.0
060379200342,1068,27,118548.0
060379200351,3217,206,80400.0
060379200352,2924,153,113060.0
060379200353,821,65,118707.0
060379200354,824,162,140978.0
060379200355,1194,234,131194.0
060379200381,787,116,59659.0
060379200382,2311,152,71064.0
060379200391,1615,262,135385.0
060379200401,3270,478,118000.0
060379200411,3072,182,121844.0
060379200421,1558,277,116429.0
060379200422,1012,70,188317.0
060379200423,1292,145,143822.0
060379200424,1897,140,81711.0
060379200425,1081,212,137672.0
060379200431,3665,471,146818.0
060379200432,4938,325,182121.0
060379200441,2081,208,116705.0
060379200442,545,71,81000.0
060379200451,631,69,119792.0
060379200452,2795,363,176563.0
060379200453,1015,138,102639.0
060379200461,3605,357,95273.0
060379200471,4414,58,69973.0
060379200472,741,94,
060379200473,1854,139,64688.0
060379200481,2108,299,108611.0
060379200482,1402,310,67250.0
